id,YOLOv5ObjectDetector,MemeClassifier,SceneClassifier
1296476570702487554,0.8525390625,0.9508957266807556,1.0
1296476565535182848,0.0,8.60836488897343e-12,1.0
1296476565249949696,0.0,0.4513621926307678,1.0
1296476564998295554,0.84521484375,0.9388083219528198,1.0
1296476560074182656,0.3359375,0.4998302459716797,1.0
1296476559663128576,0.0,8.10827623354271e-05,1.0
1296476558631342085,0.92041015625,0.9897300004959106,1.0
1296476558287306752,0.0,0.67984539270401,0.8171164884000086
1296476558157402119,0.0,1.1147672784872498e-09,1.0
1296476555582025730,0.0,0.0074232523329555,0.6135526491079676
1296476554315403268,0.728515625,0.0005115184467285,1.0
1296476548942508032,0.0,0.0133591266348958,1.0
1296476548271308803,0.0,0.0249477978795766,1.0
1296476543955410950,0.0,2.9245883492734484e-09,1.0
1296476542944632833,0.0,0.9984014630317688,0.8141423996143625
1296476542395129856,0.0,0.0118283545598387,1.0
1296476542235824128,0.0,7.330214430112392e-05,1.0
1296476538020519939,0.0,2.2033894708783922e-08,1.0
1296476533067001859,0.0,0.3874848484992981,1.0
1296476532005896193,0.810546875,0.0241471100598573,1.0
1296476531750064139,0.0,0.0204850826412439,0.9288178544784564
1296476527270547456,0.59716796875,0.3137566447257995,0.9090416330184854
1296476526385528834,0.8974609375,0.1003595367074012,1.0
1296476520265986048,0.0,4.500668282503284e-09,1.0
1296476515824173058,0.0,2.8582803679455537e-08,1.0
1296476514058371074,0.90283203125,0.9678845405578612,1.0
1296476507032911874,0.73876953125,0.9747888445854188,0.4844930797856376
1296476506420662274,0.0,3.0929180638850085e-07,0.6824639621451888
1296476506131136512,0.93994140625,0.9884639382362366,1.0
1296476505200111616,0.255126953125,0.9667437672615052,0.7136038135412613
1296476502276612098,0.0,0.0109342746436595,1.0
1296476498745069570,0.55322265625,0.9349262714385986,0.8581401920064348
1296476470169219079,,,
1296476441123708928,,,
1296476496098459648,0.0,0.9807763695716858,1.0
1296476492940148736,0.56689453125,0.9611822962760924,1.0
1296476492021596160,0.89111328125,0.9726830124855042,1.0
1296476489555283969,0.78271484375,0.5852351784706116,1.0
1296476488276074500,0.0,0.0702347159385681,1.0
1296476488011862016,0.0,0.0033464911393821,1.0
1296476486044704768,0.0,2.0196562218188774e-06,1.0
1296476484320866304,0.0,1.3459450087793814e-07,1.0
1296476482357866497,0.0,0.5425253510475159,1.0
1296476475336658946,0.0,1.4861749164651885e-08,1.0
1296476465052241922,0.0,0.9890613555908204,1.0
1296476463743590401,0.79052734375,0.8033831715583801,1.0
1296476463374438401,0.0,0.6119198203086853,1.0
1296476462661410823,0.78271484375,0.9747542142868042,1.0
1296476460887220225,0.62890625,2.9065399392846917e-11,1.0
1296476460413313024,0.0,0.0053162258118391,1.0
1296476458832068609,0.64306640625,2.3622060751904428e-08,0.8640004049862582
1296476455669563396,0.0,0.0015680396463721,1.0
1296476454268567553,0.77001953125,9.67124478279402e-08,1.0
1296476451559084037,0.0,0.9592357873916626,1.0
1296476449306824705,0.0,2.685193749130121e-06,0.9488685590250078
1296476444239986689,0.0,0.974872589111328,0.5224642212198861
1296476444168724481,0.0,0.974411129951477,0.3066682849838913
1296476442574893056,0.94189453125,0.1389462351799011,1.0
1296476440658161664,0.0,0.996382474899292,1.0
1296476439991275520,0.0,0.9142596125602722,1.0
1296476432776990723,0.0,0.9486642479896544,1.0
1296476429081878533,0.91748046875,1.0757901236502221e-07,1.0
1296476428515647493,0.0,3.031120456853387e-07,1.0
1296476424132603907,0.0,9.044392186297046e-07,1.0
1296476379014483969,,,
1296476372093808643,,,
1296476350602256392,,,
1296476423335673857,0.0,9.586086235913173e-08,0.9907827160443918
1296476409263775746,0.9150390625,0.9804670214653016,1.0
1296476407795769346,0.51953125,2.6770696770483937e-10,1.0
1296476405329469444,0.7666015625,0.9834362268447876,1.0
1296476404897533953,0.0,4.100897513126256e-06,0.9251859511640594
1296476398643748864,0.0,2.9768590370515824e-10,0.6051170096051768
1296476396638920711,0.69873046875,0.3189945816993713,1.0
1296476392415268864,0.0,0.0098723163828253,1.0
1296476392176201729,0.0,0.9422370195388794,1.0
1296476387893747713,0.0,0.9954082369804382,1.0
1296476387000426499,0.0,0.9928770661354064,0.9568174294357312
1296476384706146309,0.0,5.33281454409007e-05,0.8747407238785304
1296476384466960385,0.0,0.8671647310256958,1.0
1296476382864842752,0.0,4.996078217800459e-09,1.0
1296476375612825603,0.0,0.9870373010635376,1.0
1296476371053694979,0.0,0.8852071762084961,0.8168526902626465
1296476368604192769,0.0,2.90042553388048e-05,0.9730834582854916
1296476368075722752,0.0,1.4743485508006415e-06,1.0
1296476367924715522,0.89697265625,0.9730470180511476,0.9936556476537894
1296476366230224903,0.67333984375,0.0002841170644387,1.0
1296476366012133382,0.0,0.002118082717061,0.7241952148221967
1296476363881435136,0.0,2.3288068007332186e-07,1.0
1296476352464420870,0.80078125,1.2062000287471621e-08,1.0
1296476351264849922,0.0,0.0607349053025245,1.0
1296476349436243969,0.796875,0.9512165784835817,1.0
1296476349419458560,0.0,2.1192866483943362e-07,1.0
1296476347586445312,0.0,0.2455008625984192,1.0
1296476343786504193,0.82275390625,2.572793107447069e-07,1.0
1296476336052228097,0.0,2.8742286328764518e-11,1.0
1296476240279474177,,,
1296476335758544897,0.0,1.9529207140323024e-09,0.8810052756249638
1296476334852456448,0.0,0.0012492613168433,1.0
1296476330960343045,0.916015625,0.8281010985374451,1.0
1296476320835276801,0.8369140625,0.973719596862793,0.924990025875948
1296476316594774018,0.0,0.9077431559562684,0.947625507627273
1296476311607803906,0.0,6.210999708855525e-05,0.9691698364301484
1296476311335174145,0.0,5.771203746007814e-07,1.0
1296476303659606016,0.0,0.937782108783722,1.0
1296476303319867396,0.0,0.0357665941119194,1.0
1296476301952536577,0.0,0.9779855012893676,0.904415415946394
1296476301126238211,0.89794921875,3.4078240673807165e-08,0.9366802279729228
1296476297472937986,0.0,0.0002342671068618,1.0
1296476295422005249,0.0,9.005683386931196e-05,1.0
1296476295157735424,0.775390625,0.9859229326248168,1.0
1296476295031922690,0.0,0.8029572367668152,1.0
1296476292087459842,0.7880859375,0.9759665131568908,1.0
1296476287951929344,0.0,0.0043282704427838,0.9102903170555964
1296476286391586822,0.0,0.9854647517204284,1.0
1296476285473042437,0.0,0.9347603917121888,0.9169775628180654
1296476283761819655,0.0,7.154750125692999e-09,1.0
1296476279420706816,0.0,0.9895861744880676,1.0
1296476276912521220,0.0,0.453913003206253,0.7937532556889382
1296476271673839621,0.9345703125,0.2321532517671585,1.0
1296476270830772231,0.9140625,0.9528058767318726,0.8172883412622656
1296476263763390464,0.0,9.626505459436885e-08,1.0
1296476253227225089,0.8740234375,0.1054232865571975,1.0
1296476251058851842,0.0,0.9926837086677552,1.0
1296476247845986312,0.0,3.703339825733565e-05,0.7409392081591843
1296476244171804680,0.0,2.3612711785858664e-10,1.0
1296476243265806337,0.0,1.1302597158646677e-05,1.0
1296476241445433345,0.0,0.9968773126602172,1.0
1296476229114253312,,,
1296476195454844930,,,
1296476171702603779,,,
1296476232499048448,0.0,0.0052402736619114,1.0
1296476230800347139,0.92138671875,0.9751808643341064,1.0
1296476230280241152,0.0,3.91227840736974e-05,1.0
1296476228434657281,0.0,0.0091974912211298,1.0
1296476226450751498,0.0,0.3217083215713501,1.0
1296476224315940866,0.0,0.0009043131722137,1.0
1296476222961201162,0.0,0.9987597465515136,0.9619803004982368
1296476222931841030,0.7431640625,0.996156632900238,1.0
1296476222864728066,0.0,0.8879590034484863,1.0
1296476221971341314,0.0,0.1010937541723251,1.0
1296476221015052289,0.0,2.834139013430104e-05,0.8488175257190148
1296476220796870656,0.0,2.690405453975586e-09,0.9205928359525112
1296476218188062723,0.0,5.714699113923416e-07,0.9015103108858284
1296476214769659905,0.455078125,5.387413466451108e-07,1.0
1296476208352436225,0.83056640625,0.0003649026621133,0.2917242325873757
1296476206066540544,0.0,1.4229502298679364e-10,1.0
1296476205689036802,0.0,0.00427952921018,0.919074545994968
1296476200165048323,0.0,2.1667045075446367e-05,0.3656969902437754
1296476199221374977,0.0,1.6371888733601736e-08,1.0
1296476198063808513,0.25244140625,0.0008007665746845,1.0
1296476180913238019,0.0,1.100085864891298e-05,1.0
1296476172667236357,0.79345703125,1.3634752576763276e-05,1.0
1296476171496980482,0.0,0.4366715252399444,1.0
1296476170058440706,0.0,0.6810228824615479,0.7555089548663809
1296476168942739457,0.7021484375,0.9550806283950806,1.0
1296476168359682048,0.67626953125,0.9922228455543518,1.0
1296476166954647552,0.0,0.0149629181250929,0.6205425542440106
1296476165729849345,0.0,0.0064539215527474,1.0
1296476165541179393,0.0,5.44560043636011e-06,0.8693079516932729
1296476094149931010,,,
1296476082993090560,,,
1296476161275564032,0.8896484375,0.8364397883415222,1.0
1296476158427639811,0.6669921875,0.964431881904602,0.9367657517397996
1296476156938657792,0.0,0.000306330708554,1.0
1296476153532874753,0.0,0.9869468212127686,0.5985517782569267
1296476142493470720,0.0,0.0004647875321097,1.0
1296476136038371331,0.0,0.6267842054367065,1.0
1296476129868554242,0.7666015625,0.9914860129356384,1.0
1296476125451956224,0.0,0.960374355316162,1.0
1296476109417185280,0.0,0.9661718010902404,1.0
1296476108389482497,0.0,0.0179385524243116,1.0
1296476107127095297,0.0,1.244363738805987e-05,1.0
1296476105155715073,0.0,0.9694119691848756,1.0
1296476100957175813,0.0,0.9948030114173888,1.0
1296476098998542338,0.0,0.993532657623291,1.0
1296476097417293826,0.0,1.547754990838257e-08,0.8123924463021284
1296476094858657793,0.0,0.9120718240737916,1.0
1296476093017395206,0.0,3.181298598065041e-05,0.9164904690615996
1296476091029356544,0.0,3.884631727402166e-09,0.5029081934934589
1296476089808834560,0.9375,0.986333668231964,1.0
1296476086495334405,0.84130859375,0.0075972364284098,0.9967518662015104
1296476083542523904,0.0,7.515720062656328e-05,1.0
1296476083127087104,0.0,5.323547611624235e-07,1.0
1296476083064320007,0.0,0.009428933262825,1.0
1296476083043340289,0.0,7.010823033226642e-10,0.8999241074133885
1296476083026636800,0.0,0.8919886946678162,1.0
1296476081235595264,0.0,0.0132896229624748,0.6552549579950522
1296476074390491138,0.375244140625,0.9885805249214172,0.947376841505857
1296476073824321542,0.0,0.9884092807769777,0.2504272703816065
1296476072205266953,0.0,3.6937225900146586e-07,1.0
1296476067398660096,0.278564453125,0.1929383426904678,0.8310049691588692
1296476067394400257,0.0,0.046681985259056,0.9059731233038852
1296476065075011586,0.7138671875,0.9768051505088806,1.0
1296476062818459650,0.86376953125,0.002276602666825,0.8468300664791283
1296476056665423872,0.0,0.5347318649291992,1.0
1296476054983454729,0.5263671875,0.9769133925437928,0.7492539800724524
1296476051296661505,0.0,0.000122520388686,1.0
1296476043314900994,0.7490234375,0.9777101278305054,1.0
1296476042102747136,0.0,0.5365480780601501,0.8082698948783438
1296476037208047619,0.5537109375,0.8309490084648132,0.6878181353380091
1296476035568017409,0.0,0.9731757044792176,1.0
1296476028542554112,0.9404296875,0.9981744289398192,1.0
1296476026671947776,0.0,1.4871468465571525e-06,1.0
1296476025078022146,0.0,2.5794388847089067e-09,1.0
1296476023232638976,0.0,0.515442430973053,0.9713815882531394
1296476022364307457,0.8125,0.9532995223999025,1.0
1296476021009547268,0.935546875,0.0011438194196671,1.0
1296476017318596615,0.90771484375,0.9814234375953674,1.0
1296476015364014081,0.0,0.9903303384780884,1.0
1296476015229837312,0.0,4.135429332308149e-09,0.7908574476742711
1296476009718587393,0.0,0.0005484159919433,1.0
1296476008921600001,0.0,2.019241037487518e-05,1.0
1296476008254779392,0.0,0.0001355105778202,1.0
1296476007319437318,0.0,2.111187859554775e-05,0.2951527288135118
1296476000566550528,0.85400390625,0.29909148812294,1.0
1296475987618803714,0.86376953125,0.9905210733413696,1.0
1296475987341971456,0.0,2.59553507930832e-05,0.765518935285037
1296475984456228866,0.0,0.990552306175232,1.0
1296475984162627584,0.0,4.3060939702854746e-08,0.8581221916605665
1296475983990730752,0.0,0.9835872054100036,1.0
1296475981583134722,0.0,0.9870694875717164,1.0
1296475977573433347,0.90380859375,0.1899508982896804,1.0
1296475971911127043,0.0,6.3499627778185194e-09,1.0
1296475971902726145,0.61376953125,0.9545254111289978,1.0
1296475971567210497,0.921875,0.8228975534439087,1.0
1296475970669600768,0.919921875,0.965321958065033,0.8970379967838934
1296475968358547456,0.0,0.9962691068649292,0.6270078737775567
1296475968140455941,0.841796875,0.995368242263794,0.8620711787271813
1296475967838400516,0.7724609375,0.0856845080852508,1.0
1296475962931064835,0.92919921875,0.9111445546150208,1.0
1296475962167693312,0.396728515625,0.8777716159820557,1.0
1296475959105904640,0.93798828125,0.0575360804796218,1.0
1296475956773822466,0.0,0.9912009239196776,0.939407229271402
1296475953330360320,0.0,0.9029042720794678,0.9829677788651148
1296475949534453761,0.85205078125,4.5347539612272664e-10,1.0
1296475948401991680,0.0,0.0423437915742397,0.2015386931298366
1296475947156353024,0.0,0.9951134324073792,0.5361356253579798
1296475944098705408,0.0,0.9267818331718444,1.0
1296475940776808448,0.0,0.990155816078186,0.9505834933272916
1296475939606540292,0.82958984375,2.9339369120862102e-06,1.0
1296475937933066242,0.0,0.0010244225850328,0.7098316009960017
1296475937501057025,0.80615234375,0.972462236881256,1.0
1296475932908310528,0.0,0.001961140660569,1.0
1296475931637362689,0.0,0.8136266469955444,1.0
1296475930953691142,0.9345703125,0.9847750067710876,1.0
1296475928428675072,0.0,2.75007350865053e-05,0.7181040697290587
1296475917091577857,0.0,0.0023736220318824,1.0
1296475916839919616,0.0,2.9207183160906425e-06,1.0
1296475913018839040,0.0,3.0022304144949885e-06,1.0
1296475912284839936,0.0,0.957344651222229,1.0
1296475911697686530,0.0,5.799685141028021e-07,1.0
1296475911303421953,0.8388671875,1.6391612007282674e-05,1.0
1296475910238068736,0.88818359375,0.977670669555664,1.0
1296475909927641090,0.0,4.96698612550972e-06,1.0
1296475908585521155,0.0,5.7401718933647325e-09,1.0
1296475906131755010,0.0,0.0003701463865581,1.0
1296475901832691713,0.287353515625,4.417515242494119e-07,1.0
1296475901094494210,0.0,0.0308332853019237,1.0
1296475900943507457,0.0,1.3185226244161186e-08,1.0
1296475896208150534,0.9462890625,0.868855893611908,1.0
1296475895411154945,0.0,0.8644607663154602,0.4707449892448096
1296475892785479680,0.368896484375,8.863040420692414e-05,1.0
1296475892596838400,0.0,0.660759449005127,1.0
1296475892412289024,0.0,1.983971458230372e-07,1.0
1296475891871227905,0.779296875,2.4908690221536745e-08,0.7769707851838098
1296475890122194945,0.0,0.0261039268225431,0.6979303820910904
1296475889014890502,0.0,0.9444924592971802,1.0
1296475886703857664,0.0,0.9685142636299132,0.969903546817017
1296475875613999104,0.0,0.0059090517461299,1.0
1296475874880094210,0.0,0.6852937936782837,0.7695809064354107
1296475873302982658,0.0,0.915163278579712,0.0314144820854979
1296475872829022208,0.0,7.442739757834714e-10,0.8834471534610577
1296475868961951744,0.0,2.436921386106405e-05,1.0
1296475865887444992,0.0,0.998820960521698,1.0
1296475865807806466,0.0,0.0254318825900554,1.0
1296475865065414659,0.0,0.983683168888092,0.4971587728986857
1296475864750792706,0.0,0.0005704750074073,0.8441361155082053
1296475864113254402,0.9296875,0.2537627518177032,1.0
1296475863882637313,0.83154296875,0.987466037273407,0.1127154441697427
1296475863802880001,0.0,0.9645145535469056,0.4849274933168481
1296475863505149959,0.263427734375,0.3352830410003662,1.0
1296475860401365001,0.0,0.2367607355117797,0.9785564220808032
1296475860254576640,0.0,8.53470516481991e-10,1.0
1296475858035773441,0.34033203125,0.128375232219696,1.0
1296475856282492929,0.0,0.9758533239364624,0.9244827954899616
1296475854390857730,0.9365234375,0.9807985424995422,0.9108765091812256
1296475854298656768,0.0,8.207977771235164e-06,1.0
1296475831011770377,,,
1296475853875019776,0.0,0.0070862080901861,0.7876669825568909
1296475853258395649,0.0,0.9977688789367676,1.0
1296475852415393797,0.0,0.9961244463920592,1.0
1296475852293758982,0.0,0.0059431167319417,1.0
1296475852180520963,0.0,0.7476258277893066,0.8571537848395802
1296475851907792898,0.0,0.096884049475193,1.0
1296475851169636354,0.0,0.0009306449792347,0.8568209915961664
1296475850922131463,0.0,5.683382369170431e-07,1.0
1296475848887984129,0.0,9.117373878098078e-08,1.0
1296475846811811841,0.0,1.5985887102942797e-07,1.0
1296475845205336065,0.0,0.0012087610084563,1.0
1296475843766689795,0.9326171875,0.8708635568618774,1.0
1296475843540246531,0.0,0.9006038308143616,0.0893790683912033
1296475842529366017,0.0,0.2792316675186157,0.4661614633944911
1296475841652826114,0.0,0.9941924214363098,1.0
1296475841069801472,0.90087890625,0.9950146079063416,1.0
1296475840839143427,0.83154296875,0.9846116900444032,1.0
1296475839635369985,0.8974609375,0.8535594344139099,0.9577336533262296
1296475838918074368,0.0,0.9586509466171264,1.0
1296475838800699397,0.0,0.8603273630142212,0.8308527493050966
1296475834237308930,0.0,2.647545329637069e-07,1.0
1296475831599079425,0.0,0.98769348859787,1.0
1296475831573704704,0.0,1.5915280528133735e-05,0.4924090106183871
1296475831556902912,0.0,3.376522172970908e-08,0.9048817632591304
1296475831510814720,0.0,1.3943065368948736e-08,1.0
1296475831448088584,0.0,0.6059222221374512,0.6273863582003851
1296475831401938945,0.39697265625,2.76182507974454e-08,1.0
1296475830550507520,0.0,1.0493532442978905e-07,1.0
1296475828977639426,0.412109375,0.9713538289070128,1.0
1296475826494623746,0.6337890625,5.159065494808601e-07,1.0
1296475822623260675,0.810546875,0.8159894347190857,1.0
1296475758274260996,,,
1296475814867894273,0.8896484375,2.874962547139148e-06,1.0
1296475812250759168,0.0,0.0021832531783729,1.0
1296475808152911872,0.8779296875,0.9566847681999208,1.0
1296475807754399744,0.6748046875,0.9950998425483704,1.0
1296475807527972864,0.697265625,7.853451825212687e-05,0.8406633454629143
1296475806890328065,0.3466796875,0.0087664658203721,0.4481868599667492
1296475801802739713,0.0,0.0057221129536628,1.0
1296475801022607361,0.0,1.5852691603868152e-08,1.0
1296475799453937667,0.0,0.0239525381475687,1.0
1296475799319650307,0.0,3.1517654861090705e-05,0.8923731342775333
1296475795418996737,0.0,0.843802273273468,0.9048369475866164
1296475794265583616,0.0,0.9117833375930786,1.0
1296475793128861696,0.0,0.0016546612605452,0.5557834799090808
1296475787206565889,0.0,0.0014743738574907,1.0
1296475782936756224,0.0,4.611322947312146e-05,0.5964665064967318
1296475780952850432,0.0,0.0968254655599594,0.7146869046197004
1296475779715432449,0.0,0.9770153760910034,1.0
1296475777127583751,0.0,0.2264328002929687,1.0
1296475774179053571,0.0,0.8945077657699585,1.0
1296475773621227521,0.0,2.847157398733202e-09,0.8388330486025707
1296475771842826240,0.5263671875,0.9941856265068054,0.8035225220229167
1296475770404196353,0.0,2.1756308754561363e-08,1.0
1296475769045233664,0.0,0.9656286239624025,1.0
1296475765937233929,0.93603515625,0.010055823251605,1.0
1296475763647172608,0.0,0.9850923418998718,0.8711835454403288
1296475760191045639,0.91357421875,0.1115100681781768,0.8733858341530382
1296475758580432898,0.0,9.263137144444045e-06,0.7046214966131711
1296475758291025923,0.367919921875,0.8626738786697388,1.0
1296475754310631430,0.876953125,0.986469268798828,1.0
1296475748748992517,0.0,0.9969062209129332,0.8204275246411923
1296475742478446594,0.0,0.4916877746582031,0.6744298356619741
1296475741220212737,,,
1296475714485661696,,,
1296475702280282116,,,
1296475739550887938,0.80810546875,0.372851550579071,1.0
1296475738451906565,0.0,0.4511882364749908,1.0
1296475727869681664,0.0,0.0023808402474969,0.9224786153025564
1296475727177687043,0.0,5.667611912940629e-05,1.0
1296475724921135106,0.0,4.6488496385777007e-10,1.0
1296475722698104833,0.0,0.0055681001394987,1.0
1296475722115166210,0.0,0.9919459223747252,1.0
1296475719405645825,0.0,0.9966976642608644,1.0
1296475718763896834,0.0,2.6443851552926393e-08,1.0
1296475717677580290,0.69775390625,0.5625254511833191,0.331363748068129
1296475717128126465,0.0,0.9881535172462464,1.0
1296475716620619776,0.5625,0.7418283224105835,0.9684212481704372
1296475715332972547,0.0,0.1503930389881134,1.0
1296475715169329162,0.630859375,0.6887888312339783,1.0
1296475715035181060,0.83642578125,0.976528823375702,1.0
1296475714930323457,0.0,0.4512692987918854,0.7838876763939411
1296475714842177536,0.0,7.313642580442092e-09,1.0
1296475712325586944,0.359619140625,0.930275022983551,0.9063951044318448
1296475708395524096,0.822265625,1.988011320008809e-07,0.751560975034345
1296475707854528513,0.0,0.022065857425332,1.0
1296475705744805893,0.0,1.6747328572819242e-06,0.614074953496485
1296475702817169409,0.0,0.9257832169532776,1.0
1296475701927915526,0.0,0.0595347732305526,1.0
1296475698748698624,0.0,0.9276983141899108,0.5884613004927902
1296475697855307776,0.62109375,0.1527172625064849,1.0
1296475692574609409,0.6435546875,4.4352741923603396e-08,1.0
1296475687558287360,0.0,0.9920990467071532,0.9599212796393236
1296475686673186819,0.0,4.6712528956049943e-08,1.0
1296475679597502464,0.93017578125,0.9727590680122375,1.0
1296475677210943488,0.0,1.3240624241461776e-07,1.0
1296475673587048451,0.8515625,0.9851049780845642,1.0
1296475668218359808,0.8173828125,0.0025553640443831,1.0
1296475661670981633,0.78564453125,0.8895198702812195,0.93028908048801
1296475660509155332,0.0,8.502482523908839e-05,0.7178034598152522
1296475657933860864,0.55078125,0.976601541042328,0.983915651130018
1296475655803146246,0.77099609375,0.0073399799875915,1.0
1296475655471849474,0.7998046875,0.9700973033905028,1.0
1296475651910893569,0.0,0.2091749161481857,0.6273148212820606
1296475651902406657,0.0,9.601397898961752e-09,0.7868970765388982
1296475649364889605,0.900390625,0.8060652017593384,1.0
1296475644491071490,0.0,6.65990995685206e-09,1.0
1296475641601306624,0.0,0.9853628873825072,0.299676863839012
1296475635301470211,0.0,0.005833433009684,1.0
1296475634810707968,0.947265625,0.9053382277488708,1.0
1296475628410220544,0.0,0.9911715388298036,0.1946678070554066
1296475627671957516,0.456298828125,6.701902748318389e-05,1.0
1296475626124259335,0.489501953125,0.8586373925209045,0.8261137102398007
1296475625214140417,0.0,0.9920397996902466,1.0
1296475620541595653,0.0,0.0008053979836404,1.0
1296475620491370497,0.73828125,0.950248122215271,1.0
1296475606243258368,0.853515625,0.7572872042655945,1.0
1296475606088060930,0.0,0.9743928909301758,1.0
1296475606050381824,0.0,0.9952080845832824,0.8160908054342021
1296475601604349957,0.0,5.521006762876368e-09,0.934383754340688
1296475600731934722,0.80615234375,0.9688526391983032,0.2635567824584058
1296475600560029696,0.0,0.0319071859121322,0.8399478885937154
1296475600224489475,0.0,0.0028345372993499,1.0
1296475596437028864,0.87451171875,0.9893646240234376,0.9103768973106944
1296475594922876932,0.73828125,4.367921519587981e-06,1.0
1296475594713071624,0.0,0.9896484017372132,1.0
1296475594688004099,0.0,0.98716938495636,0.9734507267679876
1296475590187507712,0.0,0.9749098420143129,1.0
1296475589092794369,0.0,0.990390419960022,1.0
1296475587243053059,0.0,0.5450424551963806,1.0
1296475586479697923,0.0,9.95339917153615e-08,1.0
1296475585821245440,0.0,0.0002966135798487,0.8805099007439252
1296475585716387840,0.0,0.1221506744623184,1.0
1296475581807235072,0.0,0.1369608938694,0.6522539659192572
1296475580548997124,0.0,0.000247166637564,1.0
1296475579794034689,0.0,6.808743933106598e-07,1.0
1296475579756183554,0.8974609375,0.0018107497598975,1.0
1296475579680804868,0.0,0.9778807163238524,0.9752210863361148
1296475576480522240,0.0,0.9917194843292236,1.0
1296475576115638272,0.260986328125,6.216512815626629e-08,0.944663984170656
1296475572072259585,0.0,0.658372700214386,0.9481307450599028
1296475569098493952,0.0,2.1364972724313705e-07,0.9046185654451684
1296475568121225219,0.94140625,6.982536433497444e-06,1.0
1296475561628504064,0.0,0.0027846936136484,1.0
1296475557740388355,0.0,0.0803552642464637,1.0
1296475557589389312,0.85009765625,0.0003695309278555,1.0
1296475549762822148,0.0,0.9916708469390868,1.0
1296475548630360064,0.92919921875,0.987622082233429,1.0
1296475548428963840,0.0,0.0176605898886919,0.9208796343097058
1296475546306654210,0.0,0.9968820810317992,1.0
1296475539780382721,0.0,3.772446355299053e-09,1.0
1296475537892925441,0.60400390625,7.105847998900573e-08,1.0
1296475537762852866,0.0,0.9738765954971312,1.0
1296475534885609473,0.0,0.1951082795858383,1.0
1296475532129980416,0.75732421875,0.0414102375507354,0.9625690433472672
1296475523737096196,0.0,2.748099541349802e-05,1.0
1296475519236689920,0.85986328125,0.9067521691322328,0.953223662601924
1296475516791398405,0.8955078125,1.2387366687960366e-08,1.0
1296475516036427777,0.0,0.9699417352676392,0.8500224303517835
1296475515486969858,0.89111328125,0.9869425296783448,1.0
1296475512785768451,0.0,0.0004245226155035,1.0
1296475501842894848,0.70947265625,0.9421066641807556,1.0
1296475499234025474,0.0,1.082393841222995e-09,1.0
1296475496742555648,0.0,5.323737450879662e-09,1.0
1296475494775496708,0.0,0.7352989912033081,0.8629791536716857
1296475491625574400,0.0,0.4407418966293335,0.7775026216024583
1296475490681851912,0.0,0.9888721108436584,0.7013086185303614
1296475488286892032,0.0,0.7201627492904663,0.9531988461073504
1296475485703217154,0.0,0.2658229470252991,0.9392919485007268
1296475483119529985,0.0,0.2018813490867614,0.6828719862251611
1296475481731215362,0.0,0.8023421168327332,1.0
